year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party,writein,party,candidatevotes,totalvotes,unofficial
2018,VERMONT,VT,50,13,6,US HOUSE,0,gen,FALSE,NA,NA,TRUE,NA,165,272451,FALSE
1976,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,JOHN H. O'BRIEN,libertarian,FALSE,LIBERTARIAN,2349,158242,FALSE
1976,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,JOHN ADAMS,republican,FALSE,REPUBLICAN,48087,158242,FALSE
1976,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,NORMAN E. D'AMOURS,democrat,FALSE,DEMOCRAT,107806,158242,FALSE
1976,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,J. JOSEPH GRANDMAISON,democrat,FALSE,DEMOCRAT,65792,166703,FALSE
1976,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,JAMES C. CLEVELAND,republican,FALSE,REPUBLICAN,100911,166703,FALSE
1978,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,NORMAN E. D'AMOURS,democrat,FALSE,DEMOCRAT,82697,134235,FALSE
1978,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,JAMES E. PINARD,libertarian,FALSE,LIBERTARIAN,2407,134235,FALSE
1978,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,DANIEL M. HUGHES,republican,FALSE,REPUBLICAN,49131,134235,FALSE
1978,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,JAMES C. CLEVELAND,republican,FALSE,REPUBLICAN,84535,124081,FALSE
1978,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,EDGAR J. HELMS,democrat,FALSE,DEMOCRAT,39546,124081,FALSE
1980,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,NORMAN E. D'AMOURS,democrat,FALSE,DEMOCRAT,114061,187646,FALSE
1980,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,MARSHALL W. COBLEIGH,republican,FALSE,REPUBLICAN,73565,187646,FALSE
1980,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,NA,NA,TRUE,NA,20,187646,FALSE
1980,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,NA,NA,TRUE,NA,25,176679,FALSE
1980,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,JUDD GREGG,republican,FALSE,REPUBLICAN,113304,176679,FALSE
1980,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,MAURICE L. AREL,democrat,FALSE,DEMOCRAT,63350,176679,FALSE
1982,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,NORMAN E. D'AMOURS,democrat,FALSE,DEMOCRAT,76281,138911,FALSE
1982,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,ROBERT C. SMITH,republican,FALSE,REPUBLICAN,61876,138911,FALSE
1982,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,WILLIAM C. MACKENZIE,independent,FALSE,INDEPENDENT,751,138911,FALSE
1982,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,NA,NA,TRUE,NA,3,138911,FALSE
1982,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,NA,NA,TRUE,NA,3,130007,FALSE
1982,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,ROBERT L. DUPAY,democrat,FALSE,DEMOCRAT,37906,130007,FALSE
1982,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,JUDD GREGG,republican,FALSE,REPUBLICAN,92098,130007,FALSE
1984,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,DUDLEY DUDLEY,democrat,FALSE,DEMOCRAT,76854,190486,FALSE
1984,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,ROBERT C. SMITH,republican,FALSE,REPUBLICAN,111627,190486,FALSE
1984,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,JOHN G.H. MUEHLKE JR.,independent,FALSE,INDEPENDENT,1435,190486,FALSE
1984,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,ARNE R. ERICKSON,libertarian,FALSE,LIBERTARIAN,570,190486,FALSE
1984,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,JUDD GREGG,republican,FALSE,REPUBLICAN,138975,182411,FALSE
1984,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,LARRY CONVERSE,democrat,FALSE,DEMOCRAT,42257,182411,FALSE
1984,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,ALAN S. GROUPE,libertarian,FALSE,LIBERTARIAN,1179,182411,FALSE
1986,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,JAMES M. DEMERS,democrat,FALSE,DEMOCRAT,54787,125547,FALSE
1986,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,ROBERT C. SMITH,republican,FALSE,REPUBLICAN,70739,125547,FALSE
1986,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,OTHER,,FALSE,,21,125547,FALSE
1986,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,LAWRENCE CRAIG-GREEN,democrat,FALSE,DEMOCRAT,29688,115200,FALSE
1986,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,JUDD GREGG,republican,FALSE,REPUBLICAN,85479,115200,FALSE
1986,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,OTHER,,FALSE,,33,115200,FALSE
1988,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,NA,NA,TRUE,NA,58,218505,FALSE
1988,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,BOB SMITH,republican,FALSE,REPUBLICAN,131824,218505,FALSE
1988,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,JOSEPH F. KEEFE,democrat,FALSE,DEMOCRAT,86623,218505,FALSE
1988,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,JAMES W. DONCHESS,democrat,FALSE,DEMOCRAT,89677,210994,FALSE
1988,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,ROY KENDEL,independent,FALSE,INDEPENDENT,1454,210994,FALSE
1988,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,NA,NA,TRUE,NA,121,210994,FALSE
1988,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,CHUCK DOUGLAS,republican,FALSE,REPUBLICAN,119742,210994,FALSE
1990,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,JOSEPH F. KEEFE,democrat,FALSE,DEMOCRAT,66176,148368,FALSE
1990,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,NA,NA,TRUE,NA,508,148368,FALSE
1990,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,"\\""BILL\""\"" ZELIFF""",republican,FALSE,REPUBLICAN,81684,148368,FALSE
1990,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,CHUCK DOUGLAS,republican,FALSE,REPUBLICAN,67225,142263,FALSE
1990,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,NA,NA,TRUE,NA,172,142263,FALSE
1990,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,"\\""DICK\""\"" SWETT""",democrat,FALSE,DEMOCRAT,74866,142263,FALSE
1992,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,BOB PRESTON,democrat,FALSE,DEMOCRAT,108578,255681,FALSE
1992,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,LINDA SPITZFADEN,natural law,FALSE,NATURAL LAW,1997,255681,FALSE
1992,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,"WILLIAM H. ZELIFF, JR.",republican,FALSE,REPUBLICAN,135936,255681,FALSE
1992,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,KNOX BICKFORD,libertarian,FALSE,LIBERTARIAN,5633,255681,FALSE
1992,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,RICHARD P. BOSA,independent,FALSE,INDEPENDENT,3537,255681,FALSE
1992,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,JOHN A. LEWICKE,libertarian,FALSE,LIBERTARIAN,5977,255088,FALSE
1992,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,DICK SWETT,democrat,FALSE,DEMOCRAT,157328,255088,FALSE
1992,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,BILL HATCH,republican,FALSE,REPUBLICAN,91126,255088,FALSE
1992,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,JAMES J. BINGHAM,natural law,FALSE,NATURAL LAW,657,255088,FALSE
1994,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,"WILLIAM H. ZELIFF, JR.",republican,FALSE,REPUBLICAN,97017,147822,FALSE
1994,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,PAUL LANNON,libertarian,FALSE,LIBERTARIAN,3548,147822,FALSE
1994,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,SCOTT TOSTI,independent,FALSE,INDEPENDENT,4203,147822,FALSE
1994,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,MERLE BRALEY,natural law,FALSE,NATURAL LAW,573,147822,FALSE
1994,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,BILL VERGE,democrat,FALSE,DEMOCRAT,42481,147822,FALSE
1994,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,JOHN LEWICKE,libertarian,FALSE,LIBERTARIAN,2986,161573,FALSE
1994,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,DICK SWETT,democrat,FALSE,DEMOCRAT,74243,161573,FALSE
1994,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,LINDA SPITZFADEN,natural law,FALSE,NATURAL LAW,1223,161573,FALSE
1994,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,CHARLES F. BASS,republican,FALSE,REPUBLICAN,83121,161573,FALSE
1996,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,JOE KEEFE,democrat,FALSE,DEMOCRAT,115462,247577,FALSE
1996,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,GARY A. FLANDERS,libertarian,FALSE,LIBERTARIAN,8176,247577,FALSE
1996,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,JOHN E. SUNUNU,republican,FALSE,REPUBLICAN,123939,247577,FALSE
1996,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,ROY KENDEL,independent american,FALSE,INDEPENDENT AMERICAN,3726,243260,FALSE
1996,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,CAROLE LAMIRANDE,independent,FALSE,INDEPENDENT,10753,243260,FALSE
1996,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,CHARLES F. BASS,republican,FALSE,REPUBLICAN,122957,243260,FALSE
1996,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,DEBORAH ARNIE ARNESEN,democrat,FALSE,DEMOCRAT,105824,243260,FALSE
1998,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,JOHN E. SUNUNU,republican,FALSE,REPUBLICAN,104430,156213,FALSE
1998,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,PETER FLOOD,democrat,FALSE,DEMOCRAT,51783,156213,FALSE
1998,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,CHARLES F. BASS,republican,FALSE,REPUBLICAN,85740,161295,FALSE
1998,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,PAULA WERME,libertarian,FALSE,LIBERTARIAN,3338,161295,FALSE
1998,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,MARY RAUH,democrat,FALSE,DEMOCRAT,72217,161295,FALSE
2000,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,MARTHA FULLER CLARK,democrat,FALSE,DEMOCRAT,128387,284709,FALSE
2000,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,DAN BELFORTI,libertarian,FALSE,LIBERTARIAN,5713,284709,FALSE
2000,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,JOHN E. SUNUNU,republican,FALSE,REPUBLICAN,150609,284709,FALSE
2000,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,BARNEY BRANNEN,democrat,FALSE,DEMOCRAT,110367,271340,FALSE
2000,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,BRIAN CHRISTESON,libertarian,FALSE,LIBERTARIAN,6188,271340,FALSE
2000,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,ROY KENDEL,constitution,FALSE,CONSTITUTION,2204,271340,FALSE
2000,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,CHARLES F. BASS,republican,FALSE,REPUBLICAN,152581,271340,FALSE
2002,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,JEB BRADLEY,republican,FALSE,REPUBLICAN,128993,221987,FALSE
2002,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,MARTHA FULLER,democrat,FALSE,DEMOCRAT,85426,221987,FALSE
2002,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,SCATTER,,FALSE,,181,221987,FALSE
2002,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,DAN BELFORTI,libertarian,FALSE,LIBERTARIAN,7387,221987,FALSE
2002,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,SCATTER,,FALSE,,122,221456,FALSE
2002,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,KATRINA SWETT,democrat,FALSE,DEMOCRAT,90479,221456,FALSE
2002,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,ROSALIE T. BABIARZ,libertarian,FALSE,LIBERTARIAN,5051,221456,FALSE
2002,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,CHARLES BASS,republican,FALSE,REPUBLICAN,125804,221456,FALSE
2004,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,BLANK VOTE/SCATTERING,,FALSE,,310,323372,FALSE
2004,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,JEB BRADLEY,republican,FALSE,REPUBLICAN,204836,323372,FALSE
2004,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,JUSTIN NADEAU,democrat,FALSE,DEMOCRAT,118226,323372,FALSE
2004,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,PAUL W. HODES,democrat,FALSE,DEMOCRAT,125280,328194,FALSE
2004,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,RICHARD B. KAHN,libertarian,FALSE,LIBERTARIAN,11311,328194,FALSE
2004,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,BLANK VOTE/SCATTERING,,FALSE,,415,328194,FALSE
2004,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,CHARLES F. BASS,republican,FALSE,REPUBLICAN,191188,328194,FALSE
2006,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,CAROL SHEA-PORTER,democrat,FALSE,DEMOCRAT,100691,196377,FALSE
2006,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,JEB BRADLEY,republican,FALSE,REPUBLICAN,95527,196377,FALSE
2006,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,SCATTER,,FALSE,,159,196377,FALSE
2006,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,SCATTER,,FALSE,,156,206292,FALSE
2006,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,CHARLES F. BASS,republican,FALSE,REPUBLICAN,94088,206292,FALSE
2006,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,PAUL W. HODES,democrat,FALSE,DEMOCRAT,108743,206292,FALSE
2006,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,"\\""KEN\""\"" BLEVENS""",libertarian,FALSE,LIBERTARIAN,3305,206292,FALSE
2008,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,JEB BRADLEY,republican,FALSE,REPUBLICAN,156338,340873,FALSE
2008,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,CAROL SHEA-PORTER,democrat,FALSE,DEMOCRAT,176435,340873,FALSE
2008,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,ROBERT KINGSBURY,libertarian,FALSE,LIBERTARIAN,8100,340873,FALSE
2008,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,JENNIFER HORN,republican,FALSE,REPUBLICAN,138222,333675,FALSE
2008,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,CHESTER L. LAPOINTE II,libertarian,FALSE,LIBERTARIAN,7121,333675,FALSE
2008,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,PAUL W. HODES,democrat,FALSE,DEMOCRAT,188332,333675,FALSE
2010,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,PHILIP HODSON,libertarian,FALSE,LIBERTARIAN,7966,225124,FALSE
2010,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,FRANK C. GUINTA,republican,FALSE,REPUBLICAN,121655,225124,FALSE
2010,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,CAROL SHEA-PORTER,democrat,FALSE,DEMOCRAT,95503,225124,FALSE
2010,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,TIM VANBLOMMESTEYN,independent,FALSE,INDEPENDENT,6197,224663,FALSE
2010,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,HOWARD L. WILSON,libertarian,FALSE,LIBERTARIAN,4796,224663,FALSE
2010,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,ANN MCLANE KUSTER,democrat,FALSE,DEMOCRAT,105060,224663,FALSE
2010,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,CHARLES BASS,republican,FALSE,REPUBLICAN,108610,224663,FALSE
2012,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,CAROL SHEA-PORTER,democrat,FALSE,DEMOCRAT,171650,345022,FALSE
2012,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,FRANK C. GUINTA,republican,FALSE,REPUBLICAN,158659,345022,FALSE
2012,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,SCATTER,,FALSE,,192,345022,FALSE
2012,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,BRENDAN KELLY,libertarian,FALSE,LIBERTARIAN,14521,345022,FALSE
2012,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,SCATTER,,FALSE,,206,337394,FALSE
2012,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,ANN MCLANE KUSTER,democrat,FALSE,DEMOCRAT,169275,337394,FALSE
2012,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,CHARLES F. BASS,republican,FALSE,REPUBLICAN,152977,337394,FALSE
2012,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,HARDY MACIA,libertarian,FALSE,LIBERTARIAN,14936,337394,FALSE
2014,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,SCATTER,,FALSE,,459,242736,FALSE
2014,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,FRANK C. GUINTA,republican,FALSE,REPUBLICAN,125508,242736,FALSE
2014,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,CAROL SHEA-PORTER,democrat,FALSE,DEMOCRAT,116769,242736,FALSE
2014,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,ANN M. KUSTER,democrat,FALSE,DEMOCRAT,130700,238184,FALSE
2014,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,SCATTER,,FALSE,,613,238184,FALSE
2014,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,MARILINDA GARCIA,republican,FALSE,REPUBLICAN,106871,238184,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,SCATTER,,FALSE,,194,365984,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,SHAWN P. O'CONNOR,independent,FALSE,INDEPENDENT,34735,365984,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,CAROL SHEA-PORTER,democrat,FALSE,DEMOCRAT,162080,365984,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,NA,NA,TRUE,NA,55,365984,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,BRENDAN KELLY,independent,FALSE,INDEPENDENT,6074,365984,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,NA,NA,TRUE,NA,163,365984,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,ROBERT LOMBARDO,libertarian,FALSE,LIBERTARIAN,5507,365984,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,FRANK C. GUINTA,republican,FALSE,REPUBLICAN,157176,365984,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,JIM LAWRENCE,republican,FALSE,REPUBLICAN,158825,350509,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,JOHN J. BABIARZ,independent,FALSE,INDEPENDENT,17076,350509,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,SCATTER,,FALSE,,237,350509,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,ANN M. KUSTER,democrat,FALSE,DEMOCRAT,174371,350509,FALSE
2018,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,EDDIE EDWARDS,republican,FALSE,REPUBLICAN,130996,291039,FALSE
2018,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,CHRIS PAPPAS,democrat,FALSE,DEMOCRAT,155884,291039,FALSE
2018,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,DAN BELFORTI,libertarian,FALSE,LIBERTARIAN,4048,291039,FALSE
2018,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,gen,FALSE,NA,NA,TRUE,NA,111,291039,FALSE
2018,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,STEVEN NEGRON,republican,FALSE,REPUBLICAN,117990,279705,FALSE
2018,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,ANNE MCLANE KUSTER,democrat,FALSE,DEMOCRAT,155358,279705,FALSE
2018,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,JUSTIN O'DONNELL,libertarian,FALSE,LIBERTARIAN,6206,279705,FALSE
2018,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,gen,FALSE,NA,NA,TRUE,NA,151,279705,FALSE
1976,MAINE,ME,23,11,2,US HOUSE,1,gen,FALSE,FREDERICK D. BARTON,democrat,FALSE,DEMOCRAT,108105,253628,FALSE
1976,MAINE,ME,23,11,2,US HOUSE,1,gen,FALSE,DAVID F. EMERY,republican,FALSE,REPUBLICAN,145523,253628,FALSE
1976,MAINE,ME,23,11,2,US HOUSE,2,gen,FALSE,LEIGHTON COONEY,democrat,FALSE,DEMOCRAT,43150,219547,FALSE
1976,MAINE,ME,23,11,2,US HOUSE,2,gen,FALSE,WILLIAM S. COHEN,republican,FALSE,REPUBLICAN,169292,219547,FALSE
1976,MAINE,ME,23,11,2,US HOUSE,2,gen,FALSE,JACQUELINE FRANCIS KAYE,independent,FALSE,INDEPENDENT,7105,219547,FALSE
1978,MAINE,ME,23,11,2,US HOUSE,1,gen,FALSE,DAVID F. EMERY,republican,FALSE,REPUBLICAN,120791,196485,FALSE
1978,MAINE,ME,23,11,2,US HOUSE,1,gen,FALSE,JOHN QUINN,democrat,FALSE,DEMOCRAT,70348,196485,FALSE
1978,MAINE,ME,23,11,2,US HOUSE,1,gen,FALSE,J. DAVID MADIGAN,independent,FALSE,INDEPENDENT,5346,196485,FALSE
1978,MAINE,ME,23,11,2,US HOUSE,2,gen,FALSE,OLYMPIA J. SNOWE,republican,FALSE,REPUBLICAN,87939,173037,FALSE
1978,MAINE,ME,23,11,2,US HOUSE,2,gen,FALSE,MARGARET E. COUSINS,independent,FALSE,INDEPENDENT,1573,173037,FALSE
1978,MAINE,ME,23,11,2,US HOUSE,2,gen,FALSE,FREDERICK W. WITTAKER,independent,FALSE,INDEPENDENT,8035,173037,FALSE
1978,MAINE,ME,23,11,2,US HOUSE,2,gen,FALSE,EDDIE SHURTLEFF,independent,FALSE,INDEPENDENT,1923,173037,FALSE
1978,MAINE,ME,23,11,2,US HOUSE,2,gen,FALSE,ROBERT H. BURMEISTER,independent,FALSE,INDEPENDENT,1653,173037,FALSE
1978,MAINE,ME,23,11,2,US HOUSE,2,gen,FALSE,MARKHAM L. GARTLEY,democrat,FALSE,DEMOCRAT,70691,173037,FALSE
1978,MAINE,ME,23,11,2,US HOUSE,2,gen,FALSE,ROBERT L. COUSINS,independent,FALSE,INDEPENDENT,1223,173037,FALSE
1980,MAINE,ME,23,11,2,US HOUSE,1,gen,FALSE,NA,NA,TRUE,NA,5,275491,FALSE
1980,MAINE,ME,23,11,2,US HOUSE,1,gen,FALSE,DAVID F. EMERY,republican,FALSE,REPUBLICAN,188667,275491,FALSE
1980,MAINE,ME,23,11,2,US HOUSE,1,gen,FALSE,HAROLD C. PACHIOS,democrat,FALSE,DEMOCRAT,86819,275491,FALSE
1980,MAINE,ME,23,11,2,US HOUSE,2,gen,FALSE,NA,NA,TRUE,NA,16,237448,FALSE
